timestamp_utc,player,status,vocation,level
2026-06-13 03:37:15,Triglicerides Baixo,offline,Master Sorcerer,61
2026-06-13 03:37:15,Errepezin,offline,Royal Paladin,626
2026-06-13 03:37:15,Kiing Zebaah,offline,Master Sorcerer,302
2026-06-13 03:37:15,Nada Ver Tio,offline,Master Sorcerer,55
2026-06-13 03:37:15,Nothing Beats,offline,Knight,8
2026-06-13 03:37:15,Ricardo Vulgo Reginaldo,offline,Sorcerer,7
2026-06-13 03:37:15,Sniper Gusa,offline,Royal Paladin,336
2026-06-13 03:37:15,Tygrom,offline,Master Sorcerer,162
2026-06-13 03:37:15,Ursinho Blaw Blau,offline,Master Sorcerer,156
2026-06-13 03:37:15,Wanderlivison,offline,Elder Druid,130
2026-06-13 03:38:15,Wizard Dmarola,offline,Master Sorcerer,630
2026-06-13 03:38:15,Chamanada,offline,Elite Knight,634
2026-06-13 03:38:15,Jinn Sinner,offline,Royal Paladin,400
2026-06-13 03:38:15,Sweetz Historinha,offline,Elder Druid,352
2026-06-13 03:38:15,Tebelor,offline,Elder Druid,578
2026-06-13 03:38:15,Bencke Millgrau,offline,Elite Knight,346
2026-06-13 03:38:15,Championsin,offline,Knight,475
2026-06-13 03:38:15,Druid Palmitox,offline,Elder Druid,104
2026-06-13 03:38:15,Guerreiro Penta,offline,Royal Paladin,496
2026-06-13 03:38:15,Niestaull Discolado,offline,Royal Paladin,337
2026-06-13 03:38:15,Niestouro,offline,Exalted Monk,200
2026-06-13 03:38:15,Nyxor Monk,offline,Exalted Monk,100
2026-06-13 03:38:15,Show danzen,offline,Master Sorcerer,131
2026-06-13 03:38:15,Triglicerides Baixo,offline,Master Sorcerer,61
2026-06-13 03:38:15,Errepezin,offline,Royal Paladin,626
2026-06-13 03:38:15,Kiing Zebaah,offline,Master Sorcerer,302
2026-06-13 03:38:15,Nada Ver Tio,offline,Master Sorcerer,55
2026-06-13 03:38:15,Nothing Beats,offline,Knight,8
2026-06-13 03:38:15,Ricardo Vulgo Reginaldo,offline,Sorcerer,7
2026-06-13 03:38:15,Sniper Gusa,offline,Royal Paladin,336
2026-06-13 03:38:15,Tygrom,offline,Master Sorcerer,162
2026-06-13 03:38:15,Ursinho Blaw Blau,offline,Master Sorcerer,156
2026-06-13 03:38:15,Wanderlivison,offline,Elder Druid,130
2026-06-13 03:39:10,Wizard Dmarola,offline,Master Sorcerer,630
2026-06-13 03:39:10,Chamanada,offline,Elite Knight,634
2026-06-13 03:39:10,Jinn Sinner,offline,Royal Paladin,400
2026-06-13 03:39:10,Sweetz Historinha,offline,Elder Druid,352
2026-06-13 03:39:10,Tebelor,offline,Elder Druid,578
2026-06-13 03:39:10,Bencke Millgrau,offline,Elite Knight,346
2026-06-13 03:39:10,Championsin,offline,Knight,475
2026-06-13 03:39:10,Druid Palmitox,offline,Elder Druid,104
2026-06-13 03:39:10,Guerreiro Penta,offline,Royal Paladin,496
2026-06-13 03:39:10,Niestaull Discolado,offline,Royal Paladin,337
2026-06-13 03:39:10,Niestouro,offline,Exalted Monk,200
2026-06-13 03:39:10,Nyxor Monk,offline,Exalted Monk,100
2026-06-13 03:39:10,Show danzen,offline,Master Sorcerer,131
2026-06-13 03:39:10,Triglicerides Baixo,offline,Master Sorcerer,61
2026-06-13 03:39:10,Errepezin,offline,Royal Paladin,626
2026-06-13 03:39:10,Kiing Zebaah,offline,Master Sorcerer,302
2026-06-13 03:39:10,Nada Ver Tio,offline,Master Sorcerer,55
2026-06-13 03:39:10,Nothing Beats,offline,Knight,8
2026-06-13 03:39:10,Ricardo Vulgo Reginaldo,offline,Sorcerer,7
2026-06-13 03:39:10,Sniper Gusa,offline,Royal Paladin,336
2026-06-13 03:39:10,Tygrom,offline,Master Sorcerer,162
2026-06-13 03:39:10,Ursinho Blaw Blau,offline,Master Sorcerer,156
2026-06-13 03:39:10,Wanderlivison,offline,Elder Druid,130
2026-06-13 03:40:15,Wizard Dmarola,offline,Master Sorcerer,630
2026-06-13 03:40:15,Chamanada,offline,Elite Knight,634
2026-06-13 03:40:15,Jinn Sinner,offline,Royal Paladin,400
2026-06-13 03:40:15,Sweetz Historinha,offline,Elder Druid,352
2026-06-13 03:40:15,Tebelor,offline,Elder Druid,578
2026-06-13 03:40:15,Bencke Millgrau,offline,Elite Knight,346
2026-06-13 03:40:15,Championsin,offline,Knight,475
2026-06-13 03:40:15,Druid Palmitox,offline,Elder Druid,104
2026-06-13 03:40:15,Guerreiro Penta,offline,Royal Paladin,496
2026-06-13 03:40:15,Niestaull Discolado,offline,Royal Paladin,337
2026-06-13 03:40:15,Niestouro,offline,Exalted Monk,200
2026-06-13 03:40:15,Nyxor Monk,offline,Exalted Monk,100
2026-06-13 03:40:15,Show danzen,offline,Master Sorcerer,131
2026-06-13 03:40:15,Triglicerides Baixo,offline,Master Sorcerer,61
2026-06-13 03:40:15,Errepezin,offline,Royal Paladin,626
2026-06-13 03:40:15,Kiing Zebaah,offline,Master Sorcerer,302
2026-06-13 03:40:15,Nada Ver Tio,offline,Master Sorcerer,55
2026-06-13 03:40:15,Nothing Beats,offline,Knight,8
2026-06-13 03:40:15,Ricardo Vulgo Reginaldo,offline,Sorcerer,7
2026-06-13 03:40:15,Sniper Gusa,offline,Royal Paladin,336
2026-06-13 03:40:15,Tygrom,offline,Master Sorcerer,162
2026-06-13 03:40:15,Ursinho Blaw Blau,offline,Master Sorcerer,156
2026-06-13 03:40:15,Wanderlivison,offline,Elder Druid,130
2026-06-13 03:41:12,Wizard Dmarola,offline,Master Sorcerer,630
2026-06-13 03:41:12,Chamanada,offline,Elite Knight,634
2026-06-13 03:41:12,Jinn Sinner,offline,Royal Paladin,400
2026-06-13 03:41:12,Sweetz Historinha,offline,Elder Druid,352
2026-06-13 03:41:12,Tebelor,offline,Elder Druid,578
2026-06-13 03:41:12,Bencke Millgrau,offline,Elite Knight,346
2026-06-13 03:41:12,Championsin,offline,Knight,475
2026-06-13 03:41:12,Druid Palmitox,offline,Elder Druid,104
2026-06-13 03:41:12,Guerreiro Penta,offline,Royal Paladin,496
2026-06-13 03:41:12,Niestaull Discolado,offline,Royal Paladin,337
2026-06-13 03:41:12,Niestouro,offline,Exalted Monk,200
2026-06-13 03:41:12,Nyxor Monk,offline,Exalted Monk,100
2026-06-13 03:41:12,Show danzen,offline,Master Sorcerer,131
2026-06-13 03:41:12,Triglicerides Baixo,offline,Master Sorcerer,61
2026-06-13 03:41:12,Errepezin,offline,Royal Paladin,626
2026-06-13 03:41:12,Kiing Zebaah,offline,Master Sorcerer,302
2026-06-13 03:41:12,Nada Ver Tio,offline,Master Sorcerer,55
2026-06-13 03:41:12,Nothing Beats,offline,Knight,8
2026-06-13 03:41:12,Ricardo Vulgo Reginaldo,offline,Sorcerer,7
2026-06-13 03:41:12,Sniper Gusa,offline,Royal Paladin,336
2026-06-13 03:41:12,Tygrom,offline,Master Sorcerer,162
2026-06-13 03:41:12,Ursinho Blaw Blau,offline,Master Sorcerer,156
2026-06-13 03:41:12,Wanderlivison,offline,Elder Druid,130
2026-06-13 03:42:19,Wizard Dmarola,offline,Master Sorcerer,630
2026-06-13 03:42:19,Chamanada,offline,Elite Knight,634
2026-06-13 03:42:19,Jinn Sinner,offline,Royal Paladin,400
2026-06-13 03:42:19,Sweetz Historinha,offline,Elder Druid,352
2026-06-13 03:42:19,Tebelor,offline,Elder Druid,578
2026-06-13 03:42:19,Bencke Millgrau,offline,Elite Knight,346
2026-06-13 03:42:19,Championsin,offline,Knight,475
2026-06-13 03:42:19,Druid Palmitox,offline,Elder Druid,104
2026-06-13 03:42:19,Guerreiro Penta,offline,Royal Paladin,496
2026-06-13 03:42:19,Niestaull Discolado,offline,Royal Paladin,337
2026-06-13 03:42:19,Niestouro,offline,Exalted Monk,200
2026-06-13 03:42:19,Nyxor Monk,offline,Exalted Monk,100
2026-06-13 03:42:19,Show danzen,offline,Master Sorcerer,131
2026-06-13 03:42:19,Triglicerides Baixo,offline,Master Sorcerer,61
2026-06-13 03:42:19,Errepezin,offline,Royal Paladin,626
2026-06-13 03:42:19,Kiing Zebaah,offline,Master Sorcerer,302
2026-06-13 03:42:19,Nada Ver Tio,offline,Master Sorcerer,55
2026-06-13 03:42:19,Nothing Beats,offline,Knight,8
2026-06-13 03:42:19,Ricardo Vulgo Reginaldo,offline,Sorcerer,7
2026-06-13 03:42:19,Sniper Gusa,offline,Royal Paladin,336
2026-06-13 03:42:19,Tygrom,offline,Master Sorcerer,162
2026-06-13 03:42:19,Ursinho Blaw Blau,offline,Master Sorcerer,156
2026-06-13 03:42:19,Wanderlivison,offline,Elder Druid,130
